"Id","CurrencyId","AsAt","Rate","CreateDate"
"10319","191","2020-01-04T00:00:00.000Z","6.8733","2022-12-22T11:35:00.000Z"
"10320","348","2020-01-04T00:00:00.000Z","303.9515","2022-12-22T11:35:00.000Z"
"10321","360","2020-01-04T00:00:00.000Z","14527.5711","2022-12-22T11:35:00.000Z"
"10322","376","2020-01-04T00:00:00.000Z","3.5681","2022-12-22T11:35:00.000Z"
"10323","356","2020-01-04T00:00:00.000Z","73.6935","2022-12-22T11:35:00.000Z"
"10324","352","2020-01-04T00:00:00.000Z","126.3807","2022-12-22T11:35:00.000Z"
"10325","392","2020-01-04T00:00:00.000Z","111.2845","2022-12-22T11:35:00.000Z"
"10326","410","2020-01-04T00:00:00.000Z","1197.6554","2022-12-22T11:35:00.000Z"
"10327","398","2020-01-04T00:00:00.000Z","393.8411","2022-12-22T11:35:00.000Z"
"10328","484","2020-01-04T00:00:00.000Z","19.4804","2022-12-22T11:35:00.000Z"
"10329","458","2020-01-04T00:00:00.000Z","4.2139","2022-12-22T11:35:00.000Z"
"10330","578","2020-01-04T00:00:00.000Z","9.074","2022-12-22T11:35:00.000Z"
"10331","554","2020-01-04T00:00:00.000Z","1.5416","2022-12-22T11:35:00.000Z"
"10332","590","2020-01-04T00:00:00.000Z","1.0288","2022-12-22T11:35:00.000Z"
"10333","604","2020-01-04T00:00:00.000Z","3.4002","2022-12-22T11:35:00.000Z"
"10334","608","2020-01-04T00:00:00.000Z","52.4996","2022-12-22T11:35:00.000Z"
"10335","586","2020-01-04T00:00:00.000Z","158.9891","2022-12-22T11:35:00.000Z"
"10336","985","2020-01-04T00:00:00.000Z","3.9164","2022-12-22T11:35:00.000Z"
"10337","600","2020-01-04T00:00:00.000Z","6465.5573","2022-12-22T11:35:00.000Z"
"10338","946","2020-01-04T00:00:00.000Z","4.4093","2022-12-22T11:35:00.000Z"
"10339","643","2020-01-04T00:00:00.000Z","63.7291","2022-12-22T11:35:00.000Z"
"10340","682","2020-01-04T00:00:00.000Z","3.8589","2022-12-22T11:35:00.000Z"
"10341","752","2020-01-04T00:00:00.000Z","9.6662","2022-12-22T11:35:00.000Z"
"10342","702","2020-01-04T00:00:00.000Z","1.3878","2022-12-22T11:35:00.000Z"
"10343","764","2020-01-04T00:00:00.000Z","30.9848","2022-12-22T11:35:00.000Z"
"10344","949","2020-01-04T00:00:00.000Z","6.1401","2022-12-22T11:35:00.000Z"
"10345","901","2020-01-04T00:00:00.000Z","30.8964","2022-12-22T11:35:00.000Z"
"10346","980","2020-01-04T00:00:00.000Z","24.2533","2022-12-22T11:35:00.000Z"
"10347","840","2020-01-04T00:00:00.000Z","1.0288","2022-12-22T11:35:00.000Z"
"10348","858","2020-01-04T00:00:00.000Z","38.2577","2022-12-22T11:35:00.000Z"
"10349","704","2020-01-04T00:00:00.000Z","23860.4137","2022-12-22T11:35:00.000Z"
"10350","710","2020-01-04T00:00:00.000Z","14.6485","2022-12-22T11:36:00.000Z"
"10351","784","2020-01-05T00:00:00.000Z","3.7783","2022-12-22T11:36:00.000Z"
"10352","32","2020-01-05T00:00:00.000Z","61.537","2022-12-22T11:36:00.000Z"
"10353","36","2020-01-05T00:00:00.000Z","1.4784","2022-12-22T11:36:00.000Z"
"10354","975","2020-01-05T00:00:00.000Z","1.8057","2022-12-22T11:36:00.000Z"
"10355","986","2020-01-05T00:00:00.000Z","4.1645","2022-12-22T11:36:00.000Z"
"10356","124","2020-01-05T00:00:00.000Z","1.3362","2022-12-22T11:36:00.000Z"
"10357","756","2020-01-05T00:00:00.000Z","1","2022-12-22T11:36:00.000Z"
"10358","152","2020-01-05T00:00:00.000Z","772.5392","2022-12-22T11:36:00.000Z"
"10359","156","2020-01-05T00:00:00.000Z","7.1704","2022-12-22T11:36:00.000Z"
"10360","170","2020-01-05T00:00:00.000Z","3373.834","2022-12-22T11:36:00.000Z"
"10361","203","2020-01-05T00:00:00.000Z","23.366","2022-12-22T11:36:00.000Z"
"10362","208","2020-01-05T00:00:00.000Z","6.8893","2022-12-22T11:36:00.000Z"
"10363","214","2020-01-05T00:00:00.000Z","54.4931","2022-12-22T11:36:00.000Z"
"10364","818","2020-01-05T00:00:00.000Z","16.4368","2022-12-22T11:36:00.000Z"
"10365","978","2020-01-05T00:00:00.000Z","0.9217","2022-12-22T11:36:00.000Z"
"10366","826","2020-01-05T00:00:00.000Z","0.7852","2022-12-22T11:36:00.000Z"
"10367","320","2020-01-05T00:00:00.000Z","7.9222","2022-12-22T11:36:00.000Z"
"10368","344","2020-01-05T00:00:00.000Z","8.0071","2022-12-22T11:36:00.000Z"
"10369","191","2020-01-05T00:00:00.000Z","6.8744","2022-12-22T11:36:00.000Z"
"10370","348","2020-01-05T00:00:00.000Z","304.0488","2022-12-22T11:36:00.000Z"
"10371","360","2020-01-05T00:00:00.000Z","14469.0038","2022-12-22T11:36:00.000Z"
"10372","376","2020-01-05T00:00:00.000Z","3.5691","2022-12-22T11:36:00.000Z"
"10373","356","2020-01-05T00:00:00.000Z","73.7187","2022-12-22T11:36:00.000Z"
"10374","352","2020-01-05T00:00:00.000Z","126.4171","2022-12-22T11:36:00.000Z"
"10375","392","2020-01-05T00:00:00.000Z","111.2669","2022-12-22T11:36:00.000Z"
"10376","410","2020-01-05T00:00:00.000Z","1198.0292","2022-12-22T11:36:00.000Z"
"10377","398","2020-01-05T00:00:00.000Z","393.8994","2022-12-22T11:36:00.000Z"
"10378","484","2020-01-05T00:00:00.000Z","19.4899","2022-12-22T11:36:00.000Z"
"10379","458","2020-01-05T00:00:00.000Z","4.2154","2022-12-22T11:36:00.000Z"
"10380","578","2020-01-05T00:00:00.000Z","9.0757","2022-12-22T11:36:00.000Z"
"10381","554","2020-01-05T00:00:00.000Z","1.5421","2022-12-22T11:36:00.000Z"
"10382","590","2020-01-05T00:00:00.000Z","1.0289","2022-12-22T11:36:00.000Z"
"10383","604","2020-01-05T00:00:00.000Z","3.4022","2022-12-22T11:36:00.000Z"
"10384","608","2020-01-05T00:00:00.000Z","52.5329","2022-12-22T11:36:00.000Z"
"10385","586","2020-01-05T00:00:00.000Z","159.0127","2022-12-22T11:36:00.000Z"
"10386","985","2020-01-05T00:00:00.000Z","3.9175","2022-12-22T11:36:00.000Z"
"10387","600","2020-01-05T00:00:00.000Z","6466.5151","2022-12-22T11:36:00.000Z"
"10388","946","2020-01-05T00:00:00.000Z","4.4107","2022-12-22T11:36:00.000Z"
"10389","643","2020-01-05T00:00:00.000Z","63.7476","2022-12-22T11:36:00.000Z"
"10390","682","2020-01-05T00:00:00.000Z","3.8596","2022-12-22T11:36:00.000Z"
"10391","752","2020-01-05T00:00:00.000Z","9.6695","2022-12-22T11:36:00.000Z"
"10392","702","2020-01-05T00:00:00.000Z","1.388","2022-12-22T11:36:00.000Z"
"10393","764","2020-01-05T00:00:00.000Z","31.0114","2022-12-22T11:36:00.000Z"
"10394","949","2020-01-05T00:00:00.000Z","6.1413","2022-12-22T11:36:00.000Z"
"10395","901","2020-01-05T00:00:00.000Z","30.8994","2022-12-22T11:36:00.000Z"
"10396","980","2020-01-05T00:00:00.000Z","24.2799","2022-12-22T11:36:00.000Z"
"10397","840","2020-01-05T00:00:00.000Z","1.0289","2022-12-22T11:36:00.000Z"
"10398","858","2020-01-05T00:00:00.000Z","38.2634","2022-12-22T11:36:00.000Z"
"10399","704","2020-01-05T00:00:00.000Z","23863.9485","2022-12-22T11:36:00.000Z"
"10400","710","2020-01-05T00:00:00.000Z","14.6573","2022-12-22T11:36:00.000Z"
"10401","784","2020-01-06T00:00:00.000Z","3.7821","2022-12-22T11:36:00.000Z"
"10402","32","2020-01-06T00:00:00.000Z","61.5574","2022-12-22T11:36:00.000Z"
"10403","36","2020-01-06T00:00:00.000Z","1.4817","2022-12-22T11:36:00.000Z"
"10404","975","2020-01-06T00:00:00.000Z","1.8051","2022-12-22T11:36:00.000Z"
"10405","986","2020-01-06T00:00:00.000Z","4.1694","2022-12-22T11:36:00.000Z"
"10406","124","2020-01-06T00:00:00.000Z","1.337","2022-12-22T11:36:00.000Z"
"10407","756","2020-01-06T00:00:00.000Z","1","2022-12-22T11:36:00.000Z"
"10408","152","2020-01-06T00:00:00.000Z","774.5732","2022-12-22T11:36:00.000Z"
"10409","156","2020-01-06T00:00:00.000Z","7.1786","2022-12-22T11:36:00.000Z"
"10410","170","2020-01-06T00:00:00.000Z","3386.9883","2022-12-22T11:37:00.000Z"
"10411","203","2020-01-06T00:00:00.000Z","23.3675","2022-12-22T11:37:00.000Z"
"10412","208","2020-01-06T00:00:00.000Z","6.8931","2022-12-22T11:37:00.000Z"
"10413","214","2020-01-06T00:00:00.000Z","54.5333","2022-12-22T11:37:00.000Z"
"10414","818","2020-01-06T00:00:00.000Z","16.4747","2022-12-22T11:37:00.000Z"
"10415","978","2020-01-06T00:00:00.000Z","0.9221","2022-12-22T11:37:00.000Z"
"10416","826","2020-01-06T00:00:00.000Z","0.7855","2022-12-22T11:37:00.000Z"
"10417","320","2020-01-06T00:00:00.000Z","7.9345","2022-12-22T11:37:00.000Z"
"10418","344","2020-01-06T00:00:00.000Z","8.0112","2022-12-22T11:37:00.000Z"
"10419","191","2020-01-06T00:00:00.000Z","6.8714","2022-12-22T11:37:00.000Z"
"10420","348","2020-01-06T00:00:00.000Z","304.1755","2022-12-22T11:37:00.000Z"
"10421","360","2020-01-06T00:00:00.000Z","14516.075","2022-12-22T11:37:00.000Z"
"10422","376","2020-01-06T00:00:00.000Z","3.5759","2022-12-22T11:37:00.000Z"
"10423","356","2020-01-06T00:00:00.000Z","73.9048","2022-12-22T11:37:00.000Z"
"10424","352","2020-01-06T00:00:00.000Z","126.4636","2022-12-22T11:37:00.000Z"
"10425","392","2020-01-06T00:00:00.000Z","111.365","2022-12-22T11:37:00.000Z"
"10426","410","2020-01-06T00:00:00.000Z","1201.0424","2022-12-22T11:37:00.000Z"
"10427","398","2020-01-06T00:00:00.000Z","394.4338","2022-12-22T11:37:00.000Z"
"10428","484","2020-01-06T00:00:00.000Z","19.4827","2022-12-22T11:37:00.000Z"
"10429","458","2020-01-06T00:00:00.000Z","4.2229","2022-12-22T11:37:00.000Z"
"10430","578","2020-01-06T00:00:00.000Z","9.0799","2022-12-22T11:37:00.000Z"
"10431","554","2020-01-06T00:00:00.000Z","1.5446","2022-12-22T11:37:00.000Z"
"10432","590","2020-01-06T00:00:00.000Z","1.03","2022-12-22T11:37:00.000Z"
"10433","604","2020-01-06T00:00:00.000Z","3.4111","2022-12-22T11:37:00.000Z"
"10434","608","2020-01-06T00:00:00.000Z","52.6235","2022-12-22T11:37:00.000Z"
"10435","586","2020-01-06T00:00:00.000Z","159.3059","2022-12-22T11:37:00.000Z"
"10436","985","2020-01-06T00:00:00.000Z","3.9176","2022-12-22T11:37:00.000Z"
"10437","600","2020-01-06T00:00:00.000Z","6491.7277","2022-12-22T11:37:00.000Z"
"10438","946","2020-01-06T00:00:00.000Z","4.4086","2022-12-22T11:37:00.000Z"
"10439","643","2020-01-06T00:00:00.000Z","63.8252","2022-12-22T11:37:00.000Z"
"10440","682","2020-01-06T00:00:00.000Z","3.8638","2022-12-22T11:37:00.000Z"
"10441","752","2020-01-06T00:00:00.000Z","9.6858","2022-12-22T11:37:00.000Z"
"10442","702","2020-01-06T00:00:00.000Z","1.3898","2022-12-22T11:37:00.000Z"
"10443","764","2020-01-06T00:00:00.000Z","31.0579","2022-12-22T11:37:00.000Z"
"10444","949","2020-01-06T00:00:00.000Z","6.1503","2022-12-22T11:37:00.000Z"
"10445","901","2020-01-06T00:00:00.000Z","30.9383","2022-12-22T11:37:00.000Z"
